gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000002586,CD99,184.868852711865,0.224347851193296,0.229904989754782,0.975828543054188,0.329149437584019,0.999921264937271,NS
ENSG00000002822,MAD1L1,40.7380512017168,-0.0032016004500093,0.280917112058106,-0.0113969577237683,0.990906740247405,0.999921264937271,NS
ENSG00000002834,LASP1,401.777009887466,-0.00807844416823114,0.152519678450689,-0.0529665696275576,0.957758543879952,0.999921264937271,NS
ENSG00000002919,SNX11,41.1787922550526,-0.0583853918037598,0.274675604047055,-0.212561257510724,0.831669192844108,0.999921264937271,NS
ENSG00000002933,TMEM176A,138.858561932223,0.520851075010299,1.27688339610466,0.407908096071449,0.68334114868836,0.999921264937271,NS
ENSG00000003056,M6PR,184.331011563246,-0.00895537736664968,0.163249387181356,-0.0548570351244322,0.956252361309051,0.999921264937271,NS
ENSG00000003393,ALS2,16.8126106379307,-0.00238545930969991,0.388420647064325,-0.00614143281962264,0.995099876375189,0.999921264937271,NS
ENSG00000003400,CASP10,50.8586028205559,-0.00760687743532802,0.238695169385575,-0.0318685855893476,0.974576850976739,0.999921264937271,NS
ENSG00000003402,CFLAR,170.09140076555,0.3397747602082,0.158333445633977,2.14594433189855,0.0318774203090435,0.999921264937271,NS
ENSG00000003509,NDUFAF7,10.7354455464622,0.145300154236418,0.476719448690313,0.304791748345069,0.760524766565339,0.999921264937271,NS
ENSG00000003756,RBM5,124.145772225404,0.0693280091239071,0.229087533554506,0.302626721097471,0.762174348309361,0.999921264937271,NS
ENSG00000004059,ARF5,174.921399562355,0.0102274207495427,0.164846450335307,0.0620421048117175,0.950529301774702,0.999921264937271,NS
ENSG00000004142,POLDIP2,61.1439888235995,-0.0696720503259025,0.223601595431419,-0.311590130613677,0.755352035719298,0.999921264937271,NS
ENSG00000004399,PLXND1,417.746163240298,0.123770270439883,0.13926862970137,0.888716078454141,0.374155687766118,0.999921264937271,NS
ENSG00000004455,AK2,121.114570385675,-0.0165659944551932,0.17754444153311,-0.0933061847058946,0.925660318835528,0.999921264937271,NS
